0,E-Field
179,0.0315971
180,0.0303744
181,0.0239526
182,0.0166037
183,0.0052381
184,-0.0121582
185,-0.035685
186,-0.0521413
187,-0.0518317
188,-0.0416593
189,-0.0298977
190,-0.0183627
191,-0.00840483
192,0.000403645
193,0.00762681
194,0.0138236
195,0.018795
196,0.0229976
197,0.0227144
198,0.0109748
199,-0.00498175
200,-0.0132375
201,-0.0125566
202,-0.00172817
203,0.00894343
204,0.0114227
205,0.0116
206,0.0132869
207,0.0164041
208,0.0192184
209,0.0197773
210,0.0203035
211,0.0199756
212,0.0141714
213,0.0068965
214,0.00305619
215,0.001016
216,-0.00220785
217,-0.00459258
218,-0.00345546
219,-0.0107655
220,-0.019359
221,-0.0188253
222,-0.0128426
223,-0.00516912
224,0.00101338
225,0.00531898
226,0.00667783
227,0.00664834
228,0.00600494
229,0.00478186
230,0.00157224
231,0.000147358
232,0.000620502
233,0.000292686
234,-0.000224269
235,0.00020796
236,0.00111778
237,0.00201764
238,0.00313709
239,0.00328886
240,0.00210994
241,0.00204855
242,0.00436621
243,0.00532299
244,0.00506562
245,0.0035295
246,0.00229403
247,0.00325142
248,0.00101066
249,-0.00776527
250,-0.0163632
251,-0.019331
252,-0.019113
253,-0.0192806
254,-0.0197122
255,-0.017771
256,-0.0136474
257,-0.0159129
258,-0.0207301
259,-0.0214513
260,-0.0208372
261,-0.0194029
262,-0.0177479
263,-0.0140975
264,-0.00275886
265,0.02937
266,0.0527076
267,0.055274
268,0.049772
269,0.0411357
270,0.0255059
271,0.00250352
272,-0.0158035
273,-0.0280342
274,-0.0336
275,-0.0363552
276,-0.0355843
277,-0.0329598
278,-0.0260679
279,-0.0187807
280,-0.0108665
281,-0.00412253
282,0.00233462
283,0.00755262
284,0.0123953
285,0.0162559
286,0.0198259
287,0.0226752
288,0.0253236
289,0.0274526
290,0.0294446
291,0.0310611
292,0.0325813
293,0.0338269
294,0.0350015
295,0.0359726
296,0.0368887
297,0.037652
298,0.0383707
299,0.0389728
300,0.0395371
301,0.0400104
302,0.04045
303,0.040817
304,0.0403764
305,0.037593
306,0.0322829
307,0.0253856
308,0.0183183
309,0.0109383
310,0.00376631
311,-0.00457806
312,-0.013933
313,-0.0215972
314,-0.033028
315,-0.0483864
316,-0.0616174
317,-0.0657887
318,-0.0563382
319,-0.038944
320,-0.0270847
321,-0.0274377
322,-0.0296776
323,-0.028367
324,-0.0137088
325,0.0152714
326,0.0396129
327,0.0462786
328,0.0459618
329,0.0455654
330,0.0376463
331,0.0229114
332,0.00146449
333,-0.0118134
334,-0.0107135
335,-0.00815142
336,-0.0113324
337,-0.0129193
338,-0.00817668
339,-0.00127925
340,0.00200486
341,0.00136763
342,0.000404988
343,-0.0039199
344,-0.0083565
345,-0.00964743
346,-0.0091922
347,-0.00878957
348,-0.00712316
349,-0.00182649
350,0.000363819
351,0.00357672
352,0.0111958
353,0.0144262
354,0.00825255
355,-0.00117491
356,-0.00505742
357,-0.00337234
358,0.000463355
359,0.000115783
360,-0.00246355
361,-0.0026997
362,-0.00147568
363,-0.000215771
364,0.000140219
365,4.56226e-05
366,-0.000104149
367,-0.000132792
368,0.000536725
369,0.000533498
370,-0.000805756
371,-0.00195858
372,-0.00237078
373,-0.00114901
374,0.00405344
375,0.010226
376,0.0138523
377,0.0155694
378,0.0154441
379,0.0137857
380,0.0118764
381,0.010676
382,0.0118366
383,0.0123057
384,0.010043
385,0.00720539
386,0.00562486
387,0.00980397
388,0.0142934
389,0.0153715
390,0.0137271
391,0.0097301
392,0.00444118
393,0.0029315
394,0.00339957
395,0.00487348
396,0.00782248
397,0.00811267
398,0.00739422
399,0.00297951
400,-0.00110904
401,-0.000980314
402,-0.00115317
403,-9.97407e-05
404,0.00139798
405,-0.00189705
406,-0.0105918
407,-0.0183148
408,-0.020407
409,-0.0237336
410,-0.0395821
411,-0.0594798
412,-0.0571521
413,-0.0298789
414,-0.00542723
415,-0.00230684
416,-0.00359211
417,-0.0081136
418,-0.010205
419,0.00303409
420,0.0207041
421,0.0344435
422,0.0389576
423,0.037085
424,0.0312244
425,0.0279379
426,0.0273015
427,0.02574
428,0.01827
429,-0.00316014
430,-0.0307132
431,-0.0481169
432,-0.0542227
433,-0.0492101
434,-0.0310635
435,-0.00540079
436,0.0122067
437,0.0154471
438,0.00482322
439,-0.00966568
440,-0.0182851
441,-0.0258013
442,-0.0314695
443,-0.028546
444,-0.0124477
445,0.00868755
446,0.0055833
447,-0.011964
448,-0.00543576
449,0.0185725
